species_richness,wavelength_nm,local_mean_spectrum
3,402.188,0.010245143390944166
3,406.56199999999995,0.01027610688675362
3,410.93800000000005,0.010376553409173588
3,415.313,0.010579636029904764
3,419.68699999999995,0.01090553696253328
3,424.06300000000005,0.011372915641222616
3,428.438,0.01200790203177176
3,432.813,0.012771832057410884
3,437.18800000000005,0.01354593194937035
3,441.563,0.014281100206909701
3,445.938,0.014956578724054691
3,450.31300000000005,0.015539231589380094
3,454.688,0.01602019493779935
3,459.063,0.016403932538458274
3,463.438,0.016693120987709448
3,467.813,0.016905730239286355
3,472.187,0.017068507116087997
3,476.562,0.017204100187943428
3,480.938,0.01734470726928192
3,485.313,0.01755078625527454
3,489.688,0.01788456000789805
3,494.063,0.018387285845655636
3,498.438,0.01914002876385598
3,502.812,0.020257080967635777
3,507.188,0.021804719530420704
3,511.563,0.02386798550897637
3,515.937,0.026581782366185278
3,520.313,0.029801503419783933
3,524.687,0.033081634573814835
3,529.062,0.036118791242636825
3,533.438,0.038690027920250634
3,537.813,0.04071420915420309
3,542.188,0.04228206919625669
3,546.563,0.04347503202830129
3,550.938,0.04424591563493364
3,555.312,0.0444334880438664
3,559.688,0.043909776846608795
3,564.063,0.04271679145518462
3,568.438,0.04101042432291722
3,572.813,0.03903583936846967
3,577.187,0.037150723368982154
3,581.562,0.03560339509835598
3,585.938,0.03442001074651706
3,590.313,0.03352459962141087
3,594.688,0.03285855786140861
3,599.063,0.0322974920679674
3,603.438,0.03163857342659909
3,607.812,0.03075985177264637
3,612.188,0.029712048628532852
3,616.563,0.028683296979557515
3,620.937,0.02787298905310406
3,625.312,0.027343938745378337
3,629.687,0.026980495732372968
3,634.063,0.026551977966259983
3,638.437,0.025864445676990023
3,642.813,0.02490711622203472
3,647.188,0.023835693848712616
3,651.563,0.022820382040989136
3,655.938,0.02187063742511987
3,660.313,0.02092657831148045
3,664.687,0.020066271892901274
3,669.063,0.019447227059473104
3,673.438,0.01919696513648236
3,677.813,0.0194180535308624
3,682.187,0.020373598716467163
3,686.562,0.022806978877197116
3,690.937,0.02791918918673732
3,695.312,0.03656861569941075
3,699.688,0.04898408172919538
3,704.063,0.06467548697319056
3,708.438,0.08216271830906496
3,712.813,0.10066880943205894
3,717.187,0.12168286458649673
3,721.563,0.14598027736506433
3,725.938,0.17065901824146495
3,730.313,0.1931262780279748
3,734.687,0.21167564389680318
3,739.063,0.2263159146584228
3,743.437,0.23768898411237988
3,747.812,0.24607136921959427
3,752.188,0.2518638256301477
3,756.563,0.255877365178455
3,760.938,0.25933166338792235
3,765.313,0.2622999717677217
3,769.688,0.2639769089695702
3,774.063,0.264944063004526
3,778.438,0.26565663736785894
3,782.813,0.26620022356950757
3,787.188,0.2666412638079856
3,791.563,0.26702817767877524
3,795.937,0.2673735400465178
3,800.312,0.26768500044452237
3,804.688,0.26796929986471557
3,809.063,0.2682456250961368
3,813.438,0.26853730097464457
3,817.813,0.2688164983863253
3,822.188,0.269006505999575
3,826.5630000000001,0.2690937259292735
3,830.937,0.26913032050841723
3,835.313,0.26918608459033333
3,839.688,0.2693047876493059
3,844.063,0.26948042605873795
3,848.437,0.26969220237742736
3,852.812,0.26992028000556695
3,857.187,0.27013292115291176
3,861.563,0.27031278403344455
3,865.938,0.27047327637458474
3,870.313,0.2706172942151604
3,874.687,0.2707312996000579
3,879.063,0.2708088993712193
3,883.437,0.2708499075916989
3,887.813,0.2708664570241109
3,892.188,0.27087956396404056
3,896.562,0.2708834068375266
3,900.938,0.27083755253103053
3,905.312,0.27073844342538234
3,909.6880000000001,0.2705883664117109
3,914.062,0.27032630043900346
3,918.438,0.26992997553396864
3,922.813,0.269465939707387
3,927.188,0.2689437980200402
3,931.563,0.26809642269608547
3,935.937,0.2661396468204148
3,940.312,0.2634331976160278
3,944.688,0.26053704381561854
3,949.063,0.25671090112493494
3,953.438,0.2523032407736178
3,957.812,0.24825497300813568
3,962.187,0.24537603035572164
3,966.562,0.24378831059267894
3,970.938,0.24307256716824577
3,975.313,0.2428861927553953
3,979.688,0.24317533958484064
3,984.063,0.24392254350040593
3,988.438,0.24506972556110995
3,992.812,0.24653259923535648
3,997.188,0.24817532743380044
3,1001.5600000000001,0.2499262180484825
3,1005.94,0.25180130338039197
3,1010.3100000000001,0.2537746105318449
3,1014.69,0.2557688010797987
3,1019.0600000000001,0.2577367345171143
3,1023.4399999999999,0.2596517622049243
3,1027.81,0.26147550459339125
3,1032.19,0.26317597550604976
3,1036.56,0.26474269963940994
3,1040.94,0.26616225388847975
3,1045.31,0.26742058117769896
3,1049.69,0.2685189663280409
3,1054.06,0.2694478794184441
3,1058.44,0.27019709442461104
3,1062.81,0.2707730264507772
3,1067.19,0.27119072280408735
3,1071.5600000000002,0.2714575285266652
3,1075.9399999999998,0.27157013693649534
3,1080.3100000000002,0.27152474914055796
3,1084.6899999999998,0.27131887000765
3,1089.06,0.270966933714321
3,1093.44,0.27049110027617146
3,1097.81,0.269892245504367
3,1102.19,0.26916799785226897
3,1106.56,0.2683654835382261
3,1110.94,0.2675712010970485
3,1115.31,0.2667134501333694
3,1119.69,0.2652514375722293
3,1124.06,0.26175007079230383
3,1128.44,0.2555363012300999
3,1132.8100000000002,0.24813263984171244
3,1137.1899999999998,0.24093554080426438
3,1141.56,0.23390408051193107
3,1145.94,0.2244682721166926
3,1150.31,0.21450244213704117
3,1154.69,0.20836550750816824
3,1159.06,0.20516261782031575
3,1163.44,0.20335527883551996
3,1167.81,0.20220227928122372
3,1172.19,0.20136738049995478
3,1176.56,0.20067278176287623
3,1180.94,0.2000099038027964
3,1185.3100000000002,0.1993698497356107
3,1189.6899999999998,0.19886811071084767
3,1194.06,0.19862899262631445
3,1198.44,0.19872625284492224
3,1202.81,0.19918646840597812
3,1207.19,0.19997079274884036
3,1211.56,0.20105288760650364
3,1215.94,0.20239108950406015
3,1220.31,0.20387461547119912
3,1224.69,0.20541205445481436
3,1229.06,0.2069242719308265
3,1233.44,0.20834295974234382
3,1237.8100000000002,0.20964345811112067
3,1242.1899999999998,0.2108357969740645
3,1246.56,0.21192832946068685
3,1250.94,0.21289310535950717
3,1255.31,0.2136898559939606
3,1259.69,0.21430154271594573
3,1264.06,0.21469647418673557
3,1268.44,0.21477681947710725
3,1272.81,0.21447600747404114
3,1277.19,0.2138234481086838
3,1281.56,0.2128258669639862
3,1285.94,0.2114826464432995
3,1290.3100000000002,0.209776106429342
3,1294.6899999999998,0.20761458122923437
3,1299.0600000000002,0.20493440963393036
3,1303.4399999999998,0.2017230663268555
3,1307.81,0.1979483807610172
3,1312.19,0.19354174940036697
3,1316.56,0.18854566286064406
3,1320.94,0.1833147983889359
3,1325.31,0.17811614837710044
3,1329.69,0.1724129335082151
3,1334.06,0.16583412674271117
3,1338.44,0.16022508435031046
3,1342.81,0.15646946415282842
3,1347.19,0.15389995226140077
3,1500.31,0.04674314711608135
3,1504.69,0.04834526620186439
3,1509.0600000000002,0.05002897067818484
3,1513.4399999999998,0.05172901436978334
3,1517.8100000000002,0.0535085649748295
3,1522.1899999999998,0.05529896350565834
3,1526.56,0.057085397720155494
3,1530.94,0.05890551278546224
3,1535.31,0.060728232765774985
3,1539.69,0.06255083455269946
3,1544.06,0.06438425023870623
3,1548.44,0.06619569792676343
3,1552.81,0.06796748943420666
3,1557.19,0.06971260975484202
3,1561.56,0.07139944894128107
3,1565.94,0.07303633514334369
3,1570.3100000000002,0.07469797234139873
3,1574.6899999999998,0.07637506397929383
3,1579.06,0.07798888032605292
3,1583.44,0.07954122015746289
3,1587.81,0.0810708703766522
3,1592.19,0.08257375661452006
3,1596.56,0.08402040757856208
3,1600.94,0.08543834199258758
3,1605.31,0.08682848764837932
3,1609.69,0.08816388454134266
3,1614.06,0.08942343795549264
3,1618.44,0.09058430430940612
3,1622.8100000000002,0.09167104987147595
3,1627.1899999999998,0.09268567127682295
3,1631.56,0.09360146570365982
3,1635.94,0.09440996681221973
3,1640.31,0.09511705857050547
3,1644.69,0.09570142523607506
3,1649.06,0.0961267355506855
3,1653.44,0.09639481929611284
3,1657.81,0.09654381676811472
3,1662.19,0.09662338250980979
3,1666.56,0.09665353313635769
3,1670.94,0.09659355453181656
3,1675.3100000000002,0.09637181191937216
3,1679.6899999999998,0.09594727956517327
3,1684.06,0.0953372132449147
3,1688.44,0.09457940723823763
3,1692.81,0.09368819385870229
3,1697.19,0.09267716393153577
3,1701.56,0.09158324353191984
3,1705.94,0.09044721837987663
3,1710.31,0.08930370756820703
3,1714.69,0.08822320872051992
3,1719.06,0.0872397044259671
3,1723.44,0.08632380726104694
3,1727.8100000000002,0.0854932803632957
3,1732.1899999999998,0.08472627276927573
3,1736.5600000000002,0.0838806516984725
3,1740.9399999999998,0.08287071736386566
3,1745.31,0.08168999475079836
3,1749.69,0.08040292185152202
3,1754.06,0.07913247079197899
3,1758.44,0.07793848454284402
3,1762.81,0.07687622147487004
3,1767.19,0.07594798553691395
3,1771.56,0.07519732630616559
3,1775.94,0.07459560058988729
3,1780.31,0.0740801189949281
3,1784.69,0.0736767269890775
3,1789.0600000000002,0.07341062479445626
3,1999.06,0.020860606710167713
3,2003.4399999999998,0.02144071083339718
3,2007.8100000000002,0.022169588113575507
3,2012.1899999999998,0.022797266251044227
3,2016.5600000000002,0.023526705610956655
3,2020.94,0.02416372173063159
3,2025.3100000000002,0.024631814811093
3,2029.69,0.02506687305313874
3,2034.0600000000002,0.025493010202438632
3,2038.44,0.025907376081517157
3,2042.8099999999997,0.026323823008784553
3,2047.19,0.026731966928257533
3,2051.56,0.027173144244768365
3,2055.94,0.027681201823453183
3,2060.31,0.02817425856520564
3,2064.69,0.028655050842095943
3,2069.06,0.029164989570699743
3,2073.44,0.029667396356801153
3,2077.81,0.030140212017917202
3,2082.19,0.030605468727312297
3,2086.56,0.031085886996916588
3,2090.9399999999996,0.03156918715147054
3,2095.31,0.03204515543175277
3,2099.69,0.032529542139753356
3,2104.06,0.033012566546605095
3,2108.44,0.03347101547664817
3,2112.81,0.03391649388954214
3,2117.19,0.03436006064108011
3,2121.56,0.03480110925495643
3,2125.94,0.03522608417515782
3,2130.31,0.03562497693249618
3,2134.69,0.03600791848215371
3,2139.0600000000004,0.03639025580723428
3,2143.44,0.03676811031226734
3,2147.8100000000004,0.03714644442193476
3,2152.19,0.037538271667295134
3,2156.56,0.037916763744571244
3,2160.94,0.038265078748595555
3,2165.31,0.0386030143089529
3,2169.69,0.038927785913686536
3,2174.06,0.03923731835652112
3,2178.44,0.039542585908929215
3,2182.81,0.039852994198253035
3,2187.19,0.04015933714500428
3,2191.56,0.0404246173296094
3,2195.9399999999996,0.04065434966496994
3,2200.31,0.04087209219026203
3,2204.6899999999996,0.04107047208973266
3,2209.06,0.04122842689233471
3,2213.44,0.041327298069271955
3,2217.81,0.04136099386157039
3,2222.19,0.041319299652899884
3,2226.56,0.04117048325326225
3,2230.94,0.04088260882429837
3,2235.31,0.040451935067383246
3,2239.69,0.03990197002837024
3,2244.06,0.039258223624047725
3,2248.44,0.03854382061159854
3,2252.8100000000004,0.037788747617336256
3,2257.19,0.03701326185271733
3,2261.56,0.03624216787612219
3,2265.94,0.0355051795387569
3,2270.31,0.034818711545126405
3,2274.69,0.034176422202744375
3,2279.06,0.033554116370159884
3,2283.44,0.03292645264264
3,2287.81,0.03227915729825348
3,2292.19,0.031597078112224584
3,2296.56,0.030899880603249642
3,2300.94,0.030271229326423458
3,2305.31,0.02977199730432161
3,2309.6899999999996,0.029410115965513847
3,2314.06,0.02914028199082194
3,2318.44,0.02887652870958608
3,2322.81,0.028560894257585994
3,2327.19,0.02819824804171093
3,2331.56,0.027802508814349813
3,2335.94,0.027382746951686476
3,2340.31,0.026952103360913634
3,2344.69,0.02655817510025589
3,2349.06,0.02623060801175969
3,2353.44,0.025939846482583073
3,2357.8100000000004,0.02569431395375734
3,2362.19,0.025480770530625824
3,2366.5600000000004,0.02525155479231321
3,2370.94,0.024973109769481323
3,2375.31,0.02468414478184693
3,2379.69,0.024394540411784734
3,2384.06,0.024045643638085562
3,2388.44,0.02366109532453652
3,2392.81,0.023307637935758112
3,2397.19,0.022983742183420565
3,2401.56,0.022674110683138564
3,2405.94,0.022346343935311177
3,2410.31,0.021992322852545897
3,2414.6899999999996,0.021581201375109025
3,2419.06,0.021103172930586105
3,2423.4399999999996,0.02075389590503665
3,2427.81,0.020502986529048053
3,2432.19,0.020218682915492628
3,2436.56,0.019826345975749792
3,2440.94,0.019474379038544702
3,2445.31,0.019084488661626892
3,2449.69,0.01839283804956574
3,2454.06,0.017969318448438968
3,2458.44,0.01789279950037789
3,2462.81,0.01771970843097313
3,2467.19,0.017401185606689375
3,2471.5600000000004,0.01689347174971608
5,402.188,0.009330035091027434
5,406.56199999999995,0.009371853561720003
5,410.93800000000005,0.0094810198154764
5,415.313,0.009679979802424457
5,419.68699999999995,0.009973912102459069
5,424.06300000000005,0.010364661133475488
5,428.438,0.010862669318007317
5,432.813,0.011435413077504841
5,437.18800000000005,0.011999482544521451
5,441.563,0.01252848057962269
5,445.938,0.01301591557814158
5,450.31300000000005,0.013441405819436253
5,454.688,0.01379617446211344
5,459.063,0.014079573628802812
5,463.438,0.014292090370815174
5,467.813,0.01444915309973705
5,472.187,0.014574214599834956
5,476.562,0.014685186018205053
5,480.938,0.014805458448128897
5,485.313,0.01498312687310041
5,489.688,0.015270954455063542
5,494.063,0.015708514158369095
5,498.438,0.01637438405940997
5,502.812,0.01737881022268993
5,507.188,0.018790335845938734
5,511.563,0.02069489322215954
5,515.937,0.023223529155479917
5,520.313,0.02624545873025552
5,524.687,0.0293455830339557
5,529.062,0.032237567270147593
5,533.438,0.034705255064080086
5,537.813,0.036663476237186944
5,542.188,0.038189828602726274
5,546.563,0.03935565242167125
5,550.938,0.04011651335831514
5,555.312,0.040323350169496515
