species_richness,wavelength_nm,cv_spectrum_percent
5,1307.81,43.28732564874056
5,1312.19,43.323844935965205
5,1316.56,43.38498985718943
5,1320.94,43.4754149824955
5,1325.31,43.59746446748284
5,1329.69,43.770110711093345
5,1334.06,44.01591816380447
5,1338.44,44.26176063844915
5,1342.81,44.44133058147836
5,1347.19,44.56843618112589
5,1500.31,88.03885580192265
5,1504.69,85.85874887056745
5,1509.0600000000002,83.72619491171966
5,1513.4399999999998,81.71947505142198
5,1517.8100000000002,79.75665313866483
5,1522.1899999999998,77.90863813203252
5,1526.56,76.18234835073402
5,1530.94,74.53214794107271
5,1535.31,72.97676618914218
5,1539.69,71.5137019329746
5,1544.06,70.1320851118201
5,1548.44,68.8486230536903
5,1552.81,67.66440654544614
5,1557.19,66.56318885843734
5,1561.56,65.55965217108695
5,1565.94,64.64431564297476
