species_richness,wavelength_nm,local_mean_spectrum
3,402.188,0.009999905994948391
3,406.56199999999995,0.010028314767691188
3,410.93800000000005,0.010125568240609156
3,415.313,0.010326008498909725
3,419.68699999999995,0.010650738717847573
3,424.06300000000005,0.01111891077129056
3,428.438,0.011757579636597406
3,432.813,0.012527754397832045
3,437.18800000000005,0.013309284300633502
3,441.563,0.014051502585856739
3,445.938,0.014732847621188061
3,450.31300000000005,0.015319626803719785
3,454.688,0.0158032760716233
3,459.063,0.016188533187453627
3,463.438,0.01647813810311327
3,467.813,0.01669029646369114
3,472.187,0.01685187651338449
3,476.562,0.016985638184144985
3,480.938,0.01712392956300111
3,485.313,0.017327814956928016
3,489.688,0.01765991006601945
3,494.063,0.018162005577296515
3,498.438,0.018915586113890485
3,502.812,0.020035376622104712
3,507.188,0.021588150716557328
3,511.563,0.02365930822120987
3,515.937,0.026384674179599263
3,520.313,0.029619322658227525
3,524.687,0.03291539494713144
3,529.062,0.03596784068875201
3,533.438,0.03855203863820242
3,537.813,0.04058608856553939
3,542.188,0.04216097201380641
3,546.563,0.04335860907844425
3,550.938,0.044131349840838656
3,555.312,0.04431646947559341
3,559.688,0.043784540369977705
3,564.063,0.04257814123496475
3,568.438,0.04085516664144064
3,572.813,0.03886244926556501
3,577.187,0.03695970662478667
3,581.562,0.03539691664909278
3,585.938,0.034200467567225286
3,590.313,0.033293411442635895
3,594.688,0.0326162804019511
3,599.063,0.03204441537531067
3,603.438,0.03137405754724218
3,607.812,0.030482398491646898
3,612.188,0.029420402977406626
3,616.563,0.028377436053190364
3,620.937,0.027554626935045557
3,625.312,0.027015411905122667
3,629.687,0.0266431940403616
3,634.063,0.026205656734947243
3,638.437,0.025507736065492056
3,642.813,0.024538252528571752
3,647.188,0.023453196591373217
3,651.563,0.022423522137116753
3,655.938,0.02145892818859221
3,660.313,0.020499488139349948
3,664.687,0.019623897290231344
3,669.063,0.01899129041446643
3,673.438,0.01873037895534442
3,677.813,0.018944136470215558
3,682.187,0.019896888200758307
3,686.562,0.022336771413767737
3,690.937,0.027474099919187044
3,695.312,0.0361757134246431
3,699.688,0.04867411664284642
3,704.063,0.06447771331610111
3,708.438,0.08209274719807208
3,712.813,0.10073558263140124
3,717.187,0.1219232296822928
3,721.563,0.14645346909462167
3,725.938,0.17138164661824704
3,730.313,0.19407288996559513
3,734.687,0.212794548058031
3,739.063,0.22755883640478108
3,743.437,0.23901781109819534
3,747.812,0.2474514524425042
3,752.188,0.2532687278699718
3,756.563,0.2572911598041158
3,760.938,0.26074577746175004
3,765.313,0.2637072536781678
3,769.688,0.26537275031312185
3,774.063,0.26632858519047664
3,778.438,0.26702946904458497
3,782.813,0.267560930667636
3,787.188,0.26798953681596016
3,791.563,0.26836328272189214
3,795.937,0.26869482873704215
3,800.312,0.26899245147064454
3,804.688,0.26926323672204466
3,809.063,0.269526475754533
3,813.438,0.269804543540439
3,817.813,0.27006835395042006
3,822.188,0.27024246419957965
3,826.5630000000001,0.2703147325889721
3,830.937,0.27033659075858935
3,835.313,0.27037745896613335
3,839.688,0.27048155891030534
3,844.063,0.2706428911877471
3,848.437,0.27084035077645674
3,852.812,0.27105356728126634
3,857.187,0.2712509082864526
3,861.563,0.2714158241395062
3,865.938,0.271561209377407
3,870.313,0.27169006514602917
3,874.687,0.2717893104034365
3,879.063,0.27185216521725597
3,883.437,0.2718781789111546
3,887.813,0.27188042994268713
3,892.188,0.2718801305917739
3,896.562,0.2718694259800079
3,900.938,0.2718068691516434
3,905.312,0.27169213821167265
3,909.6880000000001,0.27152717101111634
3,914.062,0.2712489498107387
3,918.438,0.270837705872148
3,922.813,0.2703627672341557
3,927.188,0.2698329098091314
3,931.563,0.26897719728525654
3,935.937,0.2669974873464689
3,940.312,0.2642564907546189
3,944.688,0.2613293054553363
3,949.063,0.25746100803119987
