wavelength_nm,global_mean_spectrum
402.188,0.01178348261101669
406.56199999999995,0.011882195798231418
410.93800000000005,0.01206574201396677
415.313,0.012334487616375157
419.68699999999995,0.01266899106420679
424.06300000000005,0.013055457372183705
428.438,0.013493270397380526
432.813,0.013957255172956729
437.18800000000005,0.014397163835688538
441.563,0.014811891790227915
445.938,0.015210841212440164
450.31300000000005,0.015580620133650393
454.688,0.01590677634070549
459.063,0.016178829064352425
463.438,0.01639018101572254
467.813,0.016553608878684907
472.187,0.016692044188533612
476.562,0.016821910243919578
480.938,0.01696561279187992
485.313,0.017174840763683724
489.688,0.01750993803745751
494.063,0.01802080623581666
498.438,0.018802936724966177
502.812,0.01998432239893278
507.188,0.021636456279370837
511.563,0.023839003000648847
515.937,0.026712347861779645
520.313,0.03007954860301318
524.687,0.033463642401595856
529.062,0.03655885324577696
533.438,0.03915355970648155
537.813,0.0411792835939652
542.188,0.042735408453483836
546.563,0.04391154004248328
550.938,0.04467999233037325
555.312,0.04490722252523424
559.688,0.04447954635057178
564.063,0.04342667811597147
568.438,0.04188097538054297
572.813,0.04006521981602041
577.187,0.03831683438133167
581.562,0.03687767383596771
585.938,0.03578173609566199
590.313,0.03496370938925945
594.688,0.03436880692074959
599.063,0.033874182836127815
603.438,0.03327758081708314
607.812,0.03245097002317526
612.188,0.031438232250820125
616.563,0.030429668393673403
620.937,0.02963732162434609
625.312,0.02913539224726708
629.687,0.028802909620513927
634.063,0.02838392244705732
638.437,0.027657928784072524
642.813,0.026610522120854435
647.188,0.025421761569487618
651.563,0.024291008381555377
655.938,0.023225595166348974
660.313,0.022145333902084893
664.687,0.02113689004250662
669.063,0.020393874751543695
673.438,0.020079624280179426
677.813,0.020328561798596774
682.187,0.021460134346178918
686.562,0.02429929630579083
690.937,0.02999816848110494
695.312,0.039042754876601256
699.688,0.05115676178436183
704.063,0.06552523447248894
708.438,0.08065358194719448
712.813,0.09582295323810007
717.187,0.11216960820672349
721.563,0.13019380382518736
725.938,0.14767466305597823
730.313,0.16292144368615422
734.687,0.1750941290342222
739.063,0.18449191178398244
743.437,0.19173695221611514
747.812,0.1971148530388677
752.188,0.20091068544970195
756.563,0.2036423322119437
760.938,0.20612403006240493
765.313,0.2083476079707201
769.688,0.20966346326916024
774.063,0.21049462999794458
778.438,0.21117412519790038
782.813,0.21174717136001953
787.188,0.21225149020909959
791.563,0.2127190906502653
795.937,0.21315663511156177
800.312,0.21356833937693323
804.688,0.21395418482126333
809.063,0.21432841062696295
813.438,0.21472322057190613
817.813,0.21512103905758276
822.188,0.21543814530150981
826.5630000000001,0.21565732366579637
830.937,0.2158289792775173
835.313,0.2160088464097449
839.688,0.2162319909686839
844.063,0.21649703653462601
848.437,0.21679064611406088
852.812,0.2171019755261554
857.187,0.21740504835889007
861.563,0.2176815097756703
865.938,0.21794289950733878
870.313,0.21819079591201998
874.687,0.21841594000953685
879.063,0.21861950746806477
883.437,0.2187989067051167
887.813,0.21895596607832168
892.188,0.21910953810799236
896.562,0.21927178905781822
900.938,0.21940940914798518
905.312,0.21948796197244275
909.6880000000001,0.21951570819311694
914.062,0.21946127236283355
918.438,0.21929164545799393
922.813,0.21904678056661228
927.188,0.21874674102319908
931.563,0.21822608780242547
935.937,0.21696633524302425
940.312,0.21518614749314946
944.688,0.21326178187109476
949.063,0.21071809819093493
953.438,0.20780516305733213
957.812,0.20516343745265953
962.187,0.20332722005612283
966.562,0.20235296097158822
970.938,0.20195527545438316
975.313,0.2019200366528305
979.688,0.20220911047628862
984.063,0.2028075458140284
988.438,0.20369689391619888
992.812,0.20482594520888214
997.188,0.20607885943951157
1001.5600000000001,0.207396191422342
1005.94,0.2087991661016414
1010.3100000000001,0.21027436926264712
1014.69,0.2117689716471857
1019.0600000000001,0.2132545507446834
1023.4399999999999,0.21471170034321183
1027.81,0.21610626690640408
1032.19,0.21741227551037026
1036.56,0.2186230010582559
1040.94,0.2197297590493697
1045.31,0.2207259516975264
1049.69,0.2216147992173829
1054.06,0.2223884058155438
1058.44,0.2230398698365162
1062.81,0.22357414261983316
1067.19,0.22399890213528356
1071.5600000000002,0.22431352756177256
1075.9399999999998,0.224511829543134
1080.3100000000002,0.2245925075278324
1084.6899999999998,0.2245546333311206
1089.06,0.2244056515961713
1093.44,0.2241622845711788
1097.81,0.22382857129042635
1102.19,0.2234030248965917
1106.56,0.22291759941213057
1110.94,0.22243247194954327
1115.31,0.22190704759152188
1119.69,0.22098724208041629
1124.06,0.2186736402773794
1128.44,0.2144467144879779
1132.8100000000002,0.20939081325752118
1137.1899999999998,0.20450310625413876
1141.56,0.19974002678432873
1145.94,0.19330314147413907
1150.31,0.1864508795933678
1154.69,0.18220847709285065
1159.06,0.1799911484318646
1163.44,0.17875200014485546
1167.81,0.1779846821358455
1172.19,0.17745704871611706
1176.56,0.17704081648684142
1180.94,0.17665107624661305
1185.3100000000002,0.17626990934083284
1189.6899999999998,0.1759716264622983
1194.06,0.17585170654260562
1198.44,0.17597619506444365
1202.81,0.17636791731215656
1207.19,0.1769935582623845
1211.56,0.17783102347412008
1215.94,0.17885051626944307
1220.31,0.1799766948048891
1224.69,0.18114948456717156
1229.06,0.18230874986234363
1233.44,0.18339982783498743
1237.8100000000002,0.1844055526592999
1242.1899999999998,0.1853337468621006
1246.56,0.18618898670350345
1250.94,0.18695075223059582
1255.31,0.18759007784937326
1259.69,0.1880948156874399
1264.06,0.18844249167436397
1268.44,0.18856136785433633
1272.81,0.18840105978129248
1277.19,0.18798621806761795
1281.56,0.18732854130004956
1285.94,0.18642664372378748
1290.3100000000002,0.18526367166491264
1294.6899999999998,0.1837727249087239
1299.0600000000002,0.18190308110152922
1303.4399999999998,0.17963919847323376
1307.81,0.17695074566031244
1312.19,0.17377259206202403
1316.56,0.17012197102517407
1320.94,0.16625960659411784
1325.31,0.16238712571241504
1329.69,0.15809143047865273
1334.06,0.15307163196443463
1338.44,0.14874693951757723
1342.81,0.1458296314266044
1347.19,0.14382471417327608
1500.31,0.0512256822988423
1504.69,0.052817757626102725
1509.0600000000002,0.05448526015615953
1513.4399999999998,0.05616229122271949
1517.8100000000002,0.057909127354038664
1522.1899999999998,0.05965501890380366
1526.56,0.06138478309045037
1530.94,0.0631356300111062
1535.31,0.0648782905691672
1539.69,0.06661220981030964
1544.06,0.06834969725367569
1548.44,0.0700605394455458
1552.81,0.07172792294307799
1557.19,0.07336419354044246
1561.56,0.07493982845748678
1565.94,0.07646503711836232
1570.3100000000002,0.0780113981001
1574.6899999999998,0.079569256674955
1579.06,0.0810652247029221
1583.44,0.08250357741780533
1587.81,0.08392308141470473
1592.19,0.08532184047185902
1596.56,0.08667294133678188
1600.94,0.08800032775936785
1605.31,0.08930243921654658
1609.69,0.09055312179138947
1614.06,0.0917325289642014
1618.44,0.0928195691670807
1622.8100000000002,0.09383728673763372
1627.1899999999998,0.09478932659970224
1631.56,0.09565436465306056
1635.94,0.09642688510952606
1640.31,0.09711214475843814
1644.69,0.09768623718243598
1649.06,0.09810787550968365
1653.44,0.09836980900866873
1657.81,0.09849861363326246
1662.19,0.09854012233996738
1666.56,0.09853010676370291
1670.94,0.09845803149754517
1675.3100000000002,0.09826719510829461
1679.6899999999998,0.09791017373062545
1684.06,0.097391162897425
1688.44,0.0967360206304212
1692.81,0.09595260218918525
1697.19,0.09504948488002743
1701.56,0.09406014276573042
1705.94,0.09302571314188594
1710.31,0.09198429169748297
1714.69,0.09100974432477328
1719.06,0.0901387664661125
1723.44,0.0893407182638453
1727.8100000000002,0.08862130294747225
1732.1899999999998,0.08795798620346007
1736.5600000000002,0.08722868519973533
1740.9399999999998,0.08635717826078666
1745.31,0.08533143688653348
1749.69,0.08420422607635882
1754.06,0.08308440989217872
1758.44,0.08202890715111558
1762.81,0.08109021486957697
1767.19,0.08027288429888292
1771.56,0.07961863305084858
1775.94,0.07910263941691476
1780.31,0.0786656287340174
1784.69,0.07832713416673004
1789.0600000000002,0.07811014860803152
1999.06,0.025191599048919176
2003.4399999999998,0.02585942486664401
2007.8100000000002,0.02669484558736475
2012.1899999999998,0.027403079102791498
2016.5600000000002,0.028210826104244902
2020.94,0.028905369938403955
2025.3100000000002,0.029408117662075604
2029.69,0.0298704442656322
2034.0600000000002,0.030318657157503523
2038.44,0.03074883692188727
2042.8099999999997,0.0311758969075697
2047.19,0.03159196427563127
2051.56,0.032042858727080965
2055.94,0.03256360310574927
2060.31,0.03306899543835729
2064.69,0.03356114188358556
2069.06,0.03408154117274598
2073.44,0.03459397498356438
2077.81,0.03507827743371837
2082.19,0.03555759332028646
2086.56,0.036054541971527805
2090.9399999999996,0.036555259463127876
2095.31,0.03704942150953906
2099.69,0.03755543747537399
2104.06,0.03806431445194788
2108.44,0.038551928649485374
2112.81,0.0390310981284751
