species_richness,wavelength_nm,cv_spectrum_percent
3,402.188,48.71270016379201
3,406.56199999999995,48.87289639862982
3,410.93800000000005,48.980857553453326
3,415.313,48.89289966371459
3,419.68699999999995,48.5370032201861
3,424.06300000000005,47.9337252162131
3,428.438,47.15333202005601
3,432.813,46.40790158913231
3,437.18800000000005,45.9050707550489
3,441.563,45.63873195918241
3,445.938,45.52450795590893
3,450.31300000000005,45.48739790038782
3,454.688,45.49508600165311
3,459.063,45.54797502617399
3,463.438,45.64045212216798
3,467.813,45.74890210722945
3,472.187,45.84680595487246
3,476.562,45.917199595933646
3,480.938,45.94898705547101
3,485.313,45.91875315230482
3,489.688,45.79099066106185
3,494.063,45.5247520900338
3,498.438,45.06729389499557
3,502.812,44.38596659697808
3,507.188,43.52543978016609
3,511.563,42.56336977486871
3,515.937,41.583195088483365
3,520.313,40.721466404484374
3,524.687,40.05894675320515
3,529.062,39.573596455525276
3,533.438,39.238152257488004
3,537.813,39.02148727805804
3,542.188,38.88658429342749
3,546.563,38.80578911650789
3,550.938,38.77112963555525
3,555.312,38.79555865257093
3,559.688,38.89998096063171
3,564.063,39.09665175713507
3,568.438,39.384775157189154
3,572.813,39.7436085702348
3,577.187,40.123759025268654
3,581.562,40.48150389032491
3,585.938,40.80711955780893
3,590.313,41.098863046291804
3,594.688,41.333208231097345
3,599.063,41.52489851610518
3,603.438,41.74818667124547
3,607.812,42.067903458707164
3,612.188,42.4961607651367
3,616.563,42.982125566596466
3,620.937,43.43539116700093
3,625.312,43.79883152001149
3,629.687,44.09945973576072
3,634.063,44.445563301543636
3,638.437,44.97209813632645
3,642.813,45.7504859178551
3,647.188,46.73677224512737
3,651.563,47.8038720696844
3,655.938,48.92476326649479
3,660.313,50.187065413241285
3,664.687,51.52990627222261
3,669.063,52.68720776013883
3,673.438,53.342921670565914
3,677.813,53.25543091942587
3,682.187,52.090941761935284
3,686.562,49.338093684208
3,690.937,45.32510749581042
3,695.312,41.70195699532429
3,699.688,39.349598002557826
3,704.063,38.050489408502116
3,708.438,37.385470465313794
3,712.813,37.065899521946655
3,717.187,36.97646110306819
3,721.563,37.117288017792
3,725.938,37.44116186094405
3,730.313,37.85456057190017
3,734.687,38.264839127710864
3,739.063,38.62447172606171
3,743.437,38.91385136599738
3,747.812,39.12225308045554
3,752.188,39.26355864433895
3,756.563,39.371853993618615
3,760.938,39.479463693036
3,765.313,39.562685570904634
3,769.688,39.59384883965753
3,774.063,39.60257036792959
3,778.438,39.59861089132436
3,782.813,39.58252707253616
3,787.188,39.5596900605512
3,791.563,39.53274895791111
3,795.937,39.50449907784527
3,800.312,39.47817483514308
3,804.688,39.45462337587271
3,809.063,39.4377639033438
3,813.438,39.426254639170146
3,817.813,39.408123292143955
3,822.188,39.37873969976303
3,826.5630000000001,39.34607884740184
3,830.937,39.31207279892704
3,835.313,39.27495983143018
3,839.688,39.237015767247634
3,844.063,39.20103206628469
3,848.437,39.16828355402748
3,852.812,39.13775713799525
3,857.187,39.10903723445101
3,861.563,39.08320932987318
3,865.938,39.05924865493955
3,870.313,39.03697147359725
3,874.687,39.01808954164018
3,879.063,39.00312521578182
3,883.437,38.992038969686035
3,887.813,38.98673611429872
3,892.188,38.9902537896794
3,896.562,38.999929056597985
3,900.938,39.00580597526821
3,905.312,39.00570940994181
3,909.6880000000001,39.00456191091836
3,914.062,38.99957121274323
3,918.438,38.9899542769442
3,922.813,38.983380694769565
3,927.188,38.98385303211902
3,931.563,38.98601810343153
3,935.937,38.96808364924666
3,940.312,38.91122351283836
3,944.688,38.81504584525556
3,949.063,38.66361332475744
3,953.438,38.47836550092286
3,957.812,38.306952373872164
3,962.187,38.18361106144515
3,966.562,38.11104507786421
3,970.938,38.07374414583269
3,975.313,38.05658576852233
3,979.688,38.051352336461335
3,984.063,38.052652826923094
3,988.438,38.05512750922714
3,992.812,38.062556950609796
3,997.188,38.08724218149677
3,1001.5600000000001,38.13163117250407
3,1005.94,38.18722953922924
3,1010.3100000000001,38.24584913159118
3,1014.69,38.30286641928806
3,1019.0600000000001,38.35778450598433
3,1023.4399999999999,38.410592945010904
3,1027.81,38.45823159643158
3,1032.19,38.49821203288796
3,1036.56,38.53137255414424
3,1040.94,38.558500430319036
3,1045.31,38.57886327253554
3,1049.69,38.59271008192916
