wavelength_nm,global_mean_spectrum
1145.94,0.1974277259148174
1150.31,0.19041929125499976
1154.69,0.18605944938308897
1159.06,0.18376963087307718
1163.44,0.18248686450967747
1167.81,0.1816914161436397
1172.19,0.18114312032863047
1176.56,0.18070950727706497
1180.94,0.18030357422862975
1185.3100000000002,0.17990676039763231
1189.6899999999998,0.17959478744155924
1194.06,0.17946576730304684
1198.44,0.17958717815918293
1202.81,0.1799816960198337
1207.19,0.18061537452009505
1211.56,0.1814656188427902
1215.94,0.1825015121429779
1220.31,0.18364602278316333
1224.69,0.18483737518055732
1229.06,0.1860146862506525
1233.44,0.1871232545479419
1237.8100000000002,0.1881456076455792
1242.1899999999998,0.1890893153202894
1246.56,0.1899588996387656
1250.94,0.1907331098836665
1255.31,0.19138207451485617
1259.69,0.19189309719197156
1264.06,0.1922432402684578
1268.44,0.1923596576485384
1272.81,0.19219113095625825
1277.19,0.19176260583746652
1281.56,0.1910853975953238
1285.94,0.19015828880289323
1290.3100000000002,0.1889645792786016
1294.6899999999998,0.18743615341939915
1299.0600000000002,0.18552090788221454
1303.4399999999998,0.18320247936638753
1307.81,0.1804503721843462
1312.19,0.17719938812694036
1316.56,0.1734668632351299
1320.94,0.16951630217650113
1325.31,0.16555214153009395
1329.69,0.16115723435573331
1334.06,0.1560366052046063
1338.44,0.15162808033329653
1342.81,0.14864900727249014
1347.19,0.14659875303183081
1500.31,0.05222982154747892
1504.69,0.0538481748022249
1509.0600000000002,0.05554337450041289
1513.4399999999998,0.057248177144890326
1517.8100000000002,0.059023010807206296
1522.1899999999998,0.060797332791218926
1526.56,0.06255554395721548
1530.94,0.06433505657248537
1535.31,0.06610695786338608
1539.69,0.06787035721437855
1544.06,0.06963726311036922
1548.44,0.0713771719635188
1552.81,0.07307311494819083
1557.19,0.0747376446720586
1561.56,0.07634056719549491
1565.94,0.0778920180748906
1570.3100000000002,0.07946473314054629
1574.6899999999998,0.08104906671653918
1579.06,0.08257074161556038
1583.44,0.08403411950652344
1587.81,0.08547860620052034
1592.19,0.08690220177082869
1596.56,0.08827719139270265
1600.94,0.08962755298443564
1605.31,0.09095209366568441
1609.69,0.09222470518330367
1614.06,0.09342519640396545
1618.44,0.09453181345695544
1622.8100000000002,0.0955677836892462
1627.1899999999998,0.09653688923288983
1631.56,0.09741744152457163
1635.94,0.09820407510371945
1640.31,0.09890232435573584
1644.69,0.0994879113763866
1649.06,0.0999186403774317
1653.44,0.10018665884423963
1657.81,0.10031862826891623
1662.19,0.10036114503492383
1666.56,0.10035093588390662
1670.94,0.10027770916587624
1675.3100000000002,0.10008423971668098
1679.6899999999998,0.09972257015809312
1684.06,0.09919688599558038
1688.44,0.09853338163246414
1692.81,0.09773974297656861
1697.19,0.09682423272059448
1701.56,0.09582055261629718
1705.94,0.09477083306532993
1710.31,0.09371394533689661
1714.69,0.09272415912138614
1719.06,0.09183837879826617
1723.44,0.09102581730569732
1727.8100000000002,0.09029206283611141
1732.1899999999998,0.08961428476979395
1736.5600000000002,0.08886892233706799
1740.9399999999998,0.08797883648027585
1745.31,0.08693207499141287
1749.69,0.08578222692034239
1754.06,0.0846400506130163
1758.44,0.08356324661569689
1762.81,0.08260512818816389
1767.19,0.08177113993485668
1771.56,0.08110349788959276
1775.94,0.08057692167996336
1780.31,0.08013203403136783
1784.69,0.07978817652526116
1789.0600000000002,0.07956832460825451
1999.06,0.02580047393136903
2003.4399999999998,0.026465363455891195
2007.8100000000002,0.02730350680942304
2012.1899999999998,0.02802032047678907
2016.5600000000002,0.028839989811372372
2020.94,0.02954945389440522
2025.3100000000002,0.030061583777034186
2029.69,0.030528456062952875
2034.0600000000002,0.030980346904574265
2038.44,0.03141499811761105
2042.8099999999997,0.03184705225398104
2047.19,0.032267471427156046
2051.56,0.03272103881311591
2055.94,0.03324437365835073
2060.31,0.033754575682303355
2064.69,0.0342536029169123
2069.06,0.034782595935141374
2073.44,0.03530370228623774
2077.81,0.03579540230273586
2082.19,0.036281218353713944
2086.56,0.03678464536816522
2090.9399999999996,0.037292255359472726
2095.31,0.03779376557583024
2099.69,0.03830732480283333
2104.06,0.03882396083051093
