wavelength_nm,global_mean_spectrum
402.188,0.01347925661707006
406.56199999999995,0.013577560433380065
410.93800000000005,0.013761409372035209
415.313,0.014032040787053005
419.68699999999995,0.01436961783787293
424.06300000000005,0.014759259524534643
428.438,0.015199337497002198
432.813,0.015663481470532988
437.18800000000005,0.016100920056507807
441.563,0.016511270175856525
445.938,0.01690525300743449
450.31300000000005,0.017270112082023302
454.688,0.017590682529122582
459.063,0.01785586615988352
463.438,0.01805925529339998
467.813,0.018213922793834523
472.187,0.018343355501607574
476.562,0.018465050362531876
480.938,0.01860237647533776
485.313,0.018806845001466604
489.688,0.019138935335426148
494.063,0.019649588117065107
498.438,0.02043555424181344
502.812,0.021626813600397882
507.188,0.023298292983705633
511.563,0.02553197336940991
515.937,0.028448175984391373
520.313,0.03186547422963955
524.687,0.03529878463727862
529.062,0.038436660541166956
533.438,0.041063616425623076
537.813,0.043110638204697425
542.188,0.04468019431981853
546.563,0.04586530688612896
550.938,0.046638073677717766
555.312,0.04686110498630075
559.688,0.04641696241761241
564.063,0.04533549632701224
568.438,0.04375247203974908
572.813,0.041896423647633026
577.187,0.040111261276795374
581.562,0.03864053905055146
585.938,0.03751617304307574
590.313,0.036673637320659695
594.688,0.036062729742609954
599.063,0.03555883855752802
603.438,0.034952089834702056
607.812,0.03410974291529542
612.188,0.0330765648832756
616.563,0.03204689827897886
620.937,0.03123630737550034
625.312,0.03071968699208993
629.687,0.030375175886636584
634.063,0.029943962734190203
638.437,0.02920056190234217
642.813,0.028129072549747027
647.188,0.02691435921142332
651.563,0.025762241525824608
655.938,0.024680325947142187
660.313,0.023584816560351267
664.687,0.02256177010505883
669.063,0.02180692901576559
673.438,0.021485886965733253
677.813,0.02173487997472056
682.187,0.022878135307516312
686.562,0.025754112832221836
690.937,0.03153714800181384
695.312,0.04072829426841535
699.688,0.05305151701964615
704.063,0.06768007088320929
708.438,0.08310113642982357
712.813,0.09858585606464644
717.187,0.11527598695370793
721.563,0.13366680506442216
725.938,0.15151150535014166
730.313,0.1670962029477705
734.687,0.1795610960348354
739.063,0.18919777404461424
743.437,0.19663037045877665
747.812,0.20214703054291236
752.188,0.20603960851000222
756.563,0.20883937947492584
760.938,0.21137713909975356
765.313,0.21364758752458907
769.688,0.21499412797932088
774.063,0.21584359644040427
778.438,0.21653390975898418
782.813,0.21711229042110888
787.188,0.2176186896919141
791.563,0.21808718952471098
795.937,0.21852515216223103
800.312,0.21893662608032638
804.688,0.2193218264846096
809.063,0.21969544681770323
813.438,0.22008904010075453
817.813,0.22048389107511157
822.188,0.22079653928447146
826.5630000000001,0.2210100586014624
830.937,0.22117512799179506
835.313,0.22134921909383076
839.688,0.22156849988692429
844.063,0.22183120129245767
848.437,0.22212282988951285
852.812,0.22243183453180504
857.187,0.2227322466975039
861.563,0.2230057670449106
865.938,0.22326367614103895
870.313,0.22350738917243196
874.687,0.22372785020453642
879.063,0.22392608345106202
883.437,0.22409957793877477
887.813,0.22425065527462554
892.188,0.22439868605036956
896.562,0.22455527906872652
900.938,0.2246854330266941
905.312,0.22475569625660866
909.6880000000001,0.22477471627567835
914.062,0.22470880521572748
918.438,0.22452452796779634
922.813,0.22426466316194218
927.188,0.22395140613666806
931.563,0.22341451233393925
935.937,0.2221205532096937
940.312,0.22028955852190904
944.688,0.21830543254757437
949.063,0.21568535598759384
953.438,0.21268442231219425
957.812,0.20995926257997413
962.187,0.20805803751336982
966.562,0.20704297794567245
970.938,0.20662441585745103
975.313,0.2065804188724696
979.688,0.20686868224678476
984.063,0.20747212654049305
988.438,0.2083690084377061
992.812,0.209507965257671
997.188,0.21077684085948512
1001.5600000000001,0.21211647315171211
1005.94,0.2135459484265275
1010.3100000000001,0.2150502712380461
1014.69,0.21657542137067548
1019.0600000000001,0.2180921106763344
1023.4399999999999,0.21957999338943845
1027.81,0.22100352505005164
1032.19,0.2223357423739196
1036.56,0.2235697065624126
1040.94,0.22469670645281706
1045.31,0.22571014200449843
1049.69,0.2266133474167857
1054.06,0.22739847009723005
1058.44,0.2280582616892432
1062.81,0.22859781064792983
1067.19,0.22902467391188155
1071.5600000000002,0.2293382752449758
1075.9399999999998,0.22953268384656184
1080.3100000000002,0.2296066280187237
1084.6899999999998,0.22955908325758714
1089.06,0.22939794990709378
1093.44,0.22914058473392884
1097.81,0.22879183525771588
1102.19,0.22835138617023334
1106.56,0.22785213127014306
1110.94,0.227355231929637
1115.31,0.22681872587969043
1119.69,0.22587960632736334
1124.06,0.22352168522757757
1128.44,0.21920690669532153
1132.8100000000002,0.2140125811629564
1137.1899999999998,0.20897597819984687
1141.56,0.20407652051471928
1145.94,0.19749311654972765
1150.31,0.19049313543124077
1154.69,0.18613895898392058
1159.06,0.1838523101897878
1163.44,0.18257138935340242
1167.81,0.18177708658223404
1172.19,0.18122955281554268
1176.56,0.18079644221727234
1180.94,0.18039082992923752
1185.3100000000002,0.17999431406320812
1189.6899999999998,0.17968264893924893
