species_richness,pixel_index,CHA_local,CHA_global,SAM_local_rad,SAM_global_rad,SAM_local_deg,SAM_global_deg,SID_local,SID_global
3,75,0.8557376735584777,0.7947719431971991,0.06087763658522409,0.14674261185129017,3.4880316430645535,8.407732333805344,0.02016594777400181,0.07843862583612837
3,76,0.8104679790894344,0.7393864237855486,0.037590422279913285,0.09487816900842522,2.153772546753569,5.436118652111691,0.0073030721970755875,0.031404364194647524
3,77,0.8770607828813551,0.8036537347644824,0.0893898600690679,0.04042029432537348,5.121661713222596,2.3159122715204914,0.025786756002024867,0.008907864927466942
3,78,0.6602413045843618,0.5723605169126269,0.08847039896262646,0.17664629017531425,5.068980472397072,10.121086893688766,0.03371556021279417,0.10523869629422829
3,79,0.7022686359701882,0.6129158559176152,0.052292308929967134,0.043241089436197394,2.9961286026813827,2.477531926241839,0.00531068617761191,0.0071469470207200375
3,80,0.8487659921913452,0.7826357895944577,0.02811744047642039,0.11278346445723486,1.611010670009199,6.462016512263285,0.003191997215570848,0.037084025761629995
3,81,0.8059911511169385,0.7368172035382177,0.020215636545929064,0.1024270707939688,1.1582706542521608,5.868638864382111,0.0023528280067716296,0.03140433958870546
3,82,0.7300485985991717,0.6515242502715752,0.026715907174095645,0.1114055825301073,1.5307087269389583,6.383069693171524,0.0027850484242904535,0.03618881842970041
3,83,0.8241735019570241,0.7573051520750393,0.03526078439027065,0.1189857334549212,2.020294127883282,6.817380349235548,0.007331408941573834,0.046734398985485065
3,84,0.7807792242924553,0.7097667309209408,0.04299676262730691,0.11998020173181372,2.463533031270515,6.874359184361136,0.007745924948659156,0.04094017722915412
3,85,0.7191955013921753,0.6392155022031641,0.02414935185697219,0.10116269012634378,1.3836559393809238,5.796195188429263,0.0032317548185429867,0.02817593663651876
3,86,1.4007216739900736,1.3708330858890487,0.15537450985454931,0.23881711070887826,8.902303658579495,13.68321251912726,0.07256985115342741,0.16507636159928818
3,87,0.6997980668426199,0.6102280965412884,0.10692854176037442,0.029596588518455293,6.126554152357828,1.6957596100928383,0.03365176559665977,0.0026753427048916926
3,88,0.909072827716874,0.8484918329130784,0.021056236476617415,0.0885535704014084,1.2064334825395928,5.073745844815309,0.0023694930937196183,0.014771287162542515
3,89,0.7251183324661598,0.6409095634587378,0.0773040828782412,0.021350417859320316,4.42919768805275,1.2232888341797918,0.01511743535563493,0.001506603516428338
3,90,0.7140946250455068,0.613888517421105,0.20330528723907756,0.11878784293057407,11.648534911494057,6.806042057384826,0.09672165284969943,0.030697698868996093
3,91,0.9444160565983815,0.8818934875629701,0.04944398683581565,0.044124293527983055,2.8329317679926382,2.5281357931498425,0.009099747829298191,0.003196200418541066
3,92,0.9111797010071848,0.852208958197626,0.04612686723926151,0.13218037644373481,2.642874814969948,7.57337770467645,0.009919407409724024,0.055609720702980356
3,93,0.7121990056608394,0.632481996343792,0.07837613940518529,0.16617836187260504,4.490622002446099,9.521318781697984,0.022091279070451282,0.08351205537180073
3,94,0.8791781615026741,0.8192998517505136,0.08162222395655079,0.16919754236533718,4.67660894718196,9.694305081519765,0.03414247617134289,0.104051055540827
3,95,0.8036216846129622,0.7326277973064937,0.028759818663302635,0.09327852245435016,1.6478162289688176,5.344465655850545,0.004003322339791912,0.026763201819431523
3,96,0.7595405354245733,0.6860760168094426,0.0869223203254865,0.17502196971975564,4.9802821001345885,10.02802018700849,0.0334415538704934,0.1046862667680046
3,97,0.8965288365637127,0.8206624405021191,0.15116693068604126,0.07823113204279519,8.661227130256819,4.482313692582823,0.06779921101960958,0.019855670251681383
3,98,0.8416146920692271,0.7497813347599946,0.24386939758242315,0.1600304479698269,13.972687233870728,9.169069262258995,0.13031544457936506,0.05167766439605048
3,99,1.0378071421878021,0.9799808150661916,0.0775906692091273,0.15168087996404817,4.445617875278663,8.69067425477041,0.023004646086200797,0.07457481265092653
5,0,1.031114857848023,1.0136866596372491,0.08277640132599812,0.14339143672726645,4.742738439260803,8.215724142789554,0.031210474759886718,0.0747154270710693
5,1,0.5977717092579309,0.5551298366612071,0.12023048562895755,0.07067190976646927,6.888699395347564,4.049202159748073,0.04326067435329507,0.01513054386049446
5,2,0.8320547577672509,0.8088120971991644,0.07586332104102207,0.13662215517724066,4.3466481154965795,7.827872879637299,0.028252465927633995,0.07031603780880086
5,3,0.6733241554343529,0.6412813932275209,0.03566168971656876,0.09314828441867683,2.043264311064479,5.337003566074389,0.006960431883145228,0.031328837675715426
5,4,0.6351966106615143,0.6007980997546419,0.020253982349013832,0.05985009624021561,1.1604677069309577,3.429157918016151,0.0010738281693714483,0.009452020382586107
5,5,0.8010379369852372,0.7759115068843379,0.047131770121605264,0.10716596703874309,2.7004515089487766,6.140157618758072,0.01067703076479944,0.03896909265704402
5,6,0.7028345132265476,0.6707109664307458,0.011683763429559844,0.06177270339999101,0.6694303333430753,3.5393151939329157,0.0003660621114906248,0.010526792451159533
5,7,0.6566316701959217,0.6225775934054251,0.0186873651897833,0.04756557833701732,1.0707071555942738,2.7253068888099894,0.0013133907862199375,0.004581882633368915
5,8,0.6787143666890153,0.6377558550591218,0.17266998190569924,0.11673589624460096,9.893261211796858,6.688474172492711,0.07402111275331098,0.03382905503964592
5,9,0.6837591432738915,0.6498029841273171,0.041773209690005725,0.034078177401424554,2.393428611952322,1.952535738599726,0.0031717432314029813,0.005630335809630946
5,10,0.7039602073987716,0.6651902366945398,0.13781330601802638,0.08026838297187072,7.896120795577781,4.599039572627957,0.044897988822198934,0.015200259089259892
5,11,0.7833982891886536,0.7512101992635922,0.09506545335885956,0.04706669277535104,5.446849254960429,2.696722851666498,0.029870107719529623,0.00768817392176362
5,12,0.7088026637867508,0.6791612361561629,0.012585001774827428,0.07053062308776316,0.7210674868622621,4.041107029356792,0.00041436044109742845,0.011054457989275249
5,13,0.6942800674215743,0.6646193490841789,0.06182514087575229,0.12339205512967659,3.5423196399823564,7.069843984376049,0.013690410252433026,0.04628594484477204
5,14,0.6769409340112209,0.6406577539222518,0.043151374282483994,0.03152169506468077,2.472391626575694,1.8060600903045647,0.007020857562579308,0.0024846375110776763
5,15,0.6956818233943832,0.6674839364766745,0.10925469784963512,0.1710865125229185,6.259833078761123,9.802535099175337,0.05193532665696039,0.10641927604575736
5,16,0.8478807575267446,0.8254510092461584,0.08482942041204876,0.14608399644560957,4.860367768151311,8.369996450737547,0.029167851847292016,0.07168585238135224
5,17,0.652846196732612,0.6198462785579246,0.020759052755737042,0.07558677618363745,1.1894061095931536,4.3308032623223935,0.0025378208351169024,0.018597744359221353
